Label,clean_text,String,encoded_label,is_toxic
Bullying,<username> waw..mulia sekali mr ex sudah mempersiapkan & ngejagain jodoh orang??,"""<username> Waw..mulia sekali Mr Ex sudah mempersiapkan & ngejagain jodoh orang??""",0.0,True
Non-bullying,rt <username>: senang rasanya ke sukabumi lagi daerah yang sedang menggeliat maju . dulu menuju ke sini kerap tersendat di jalan biasa .,"""RT <username>: Senang rasanya ke Sukabumi lagi daerah yang sedang menggeliat maju . Dulu menuju ke sini kerap tersendat di jalan biasa .""",1.0,False
Non-bullying,kejujuran akan menuai keberhasilan kebohongan akan menuai kehancuran menutupi kesalahan berarti kebodohan menghormati lawan pertanda pintar & cerdas.<hashtag>,"""Kejujuran akan menuai keberhasilan kebohongan akan menuai kehancuran menutupi kesalahan berarti kebodohan menghormati lawan pertanda pintar & cerdas.<hashtag>""",1.0,False
Bullying,<username> partai allah ?....... patut dicontoh... ngamin ngamin... msh mo ngotot anda...,"""<username> Partai Allah ?....... Patut dicontoh... Ngamin ngamin... msh mo ngotot anda...""",0.0,True
Bullying,<username> terus bawaâ² agama nya ya seferti mubahala nda ingat twit yang dulu tentang jualan agama nya ya :d,"""<username> terus bawaÂ² Agama nya ya seferti Mubahala nda ingat twit yang dulu tentang Jualan Agama nya ya :D""",0.0,True
Non-bullying,awas kampret teriak kriminalisasi ... udah ketangkep basah woiiiii <hashtag>,"""Awas kampret teriak kriminalisasi ... Udah ketangkep basah woiiiii <hashtag>""",1.0,False
Bullying,<username> mana dia santun unggah unguh saja ngak paham semua ditrabas demi pencitraan dirinya merasa paling kuasa dan sombong dia <hashtag>,"""<username> Mana dia santun unggah unguh saja ngak paham semua ditrabas demi pencitraan dirinya merasa paling kuasa dan sombong dia <hashtag>""",0.0,True
Bullying,pemilu menentukan masa depan bangsa ? prettt ! pemilu itu hanya menentukan siapa yang berkuasa itu saja <hashtag>,"""Pemilu menentukan masa depan bangsa ? Prettt ! Pemilu itu hanya menentukan siapa yang berkuasa itu saja <hashtag>""",0.0,True
Non-bullying,<username> <username> masukan apapun diberikan ga akan ada guna di kecam aja masih sorot sontoloyo,"""<username> <username> Masukan apapun diberikan ga akan ada guna di kecam aja masih sorot sontoloyo""",1.0,False
Non-bullying,sialan ! kamu memang gak pernah bisa aku lupakan .,"""Sialan ! Kamu memang gak pernah bisa aku lupakan .""",1.0,False
Non-bullying,gabung keraton agung sejagat ah siapa tau jadi menteri luar negerinya ðÿ™ˆðÿ˜‚,"""Gabung Keraton Agung Sejagat ah siapa tau jadi menteri luar negerinya ðŸ™ˆðŸ˜‚""",1.0,False
Non-bullying,wow.. banyak akun dungu baru terbit hari ini . ayo ngeroyok gue lagi . gue aplot dungu lu.,"""Wow.. banyak akun dungu baru terbit hari ini . Ayo ngeroyok gue lagi . Gue aplot dungu lu.""",1.0,False
Non-bullying,kemaruk ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,"""Kemaruk ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,disgusting bgt lo tolol,"""disgusting bgt lo tolol""",1.0,False
Non-bullying,dukung ! tindak tegas perusuh tanya siapa yg bayar bayar dgn dolar tdk mungkin orang biasa proses secara hukum ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,"""Dukung ! Tindak tegas perusuh tanya siapa yg bayar bayar dgn dolar tdk mungkin orang biasa proses secara hukum ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,<username> <username> agency tolol emg,"""<username> <username> Agency tolol emg""",1.0,False
Non-bullying,anak2 muda lebih bagus good governance-nya . nadiem dan angela mundur dari kursi ceo dan direksi . orang2 tua di mui gimana? belum mundur nih pak? <hashtag> <hashtag> <hashtag>,"""Anak2 muda lebih bagus good governance-nya . Nadiem dan Angela mundur dari kursi CEO dan direksi . Orang2 tua di MUI gimana? Belum mundur nih pak? <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,minta di tapuk mulutmu <username> ... misal pake tapuk online aku pesen ... <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,"""Minta di tapuk mulutmu <username> ... Misal pake Tapuk Online Aku pesen ... <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,para buruh sepakat untuk rekonsiliasi pasca pemilu . <hashtag>,"""Para buruh sepakat untuk Rekonsiliasi pasca Pemilu . <hashtag>""",1.0,False
Non-bullying,<username> halloo bung teri .. salam dari wong ndeso ..ðÿ˜ƒ <link>,"""<username> halloo bung Teri .. salam dari wong ndeso ..ðŸ˜ƒ <link>""",1.0,False
Non-bullying,paduan antara kebodohan dengan keinginan hasut untuk diikuti dan didengar mendorongmu berbicara tanpa ilmu mengatakan suatu perkataan atas nama allah secara bathil . itulah kenapa whatsappmu macet . <hashtag> <hashtag> <hashtag> <hashtag>,"""Paduan antara kebodohan dengan keinginan hasut untuk diikuti dan didengar mendorongmu berbicara tanpa ilmu mengatakan suatu perkataan atas nama Allah secara bathil . Itulah kenapa whatsappmu macet . <hashtag> <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,<username> bpjs budget pas-pasan jiwa sosialita,"""<username> BPJS Budget pas-pasan jiwa sosialita""",1.0,False
Bullying,tugas pokok anies baswedan adalah ngeles berpuisi dan beralasan . jd kl skrg jakarta banjir parah jangan salahkan dia . salahkan airnya kenapa kok g mau lekas pergi dr jakarta . ya kan bapak anies . ya kan ya kan . <hashtag>,"""Tugas pokok Anies baswedan adalah ngeles berpuisi dan beralasan . Jd kl skrg jakarta banjir parah jangan salahkan dia . Salahkan airnya kenapa kok g mau lekas pergi dr jakarta . Ya kan bapak anies . Ya kan ya kan . <hashtag>""",0.0,True
Non-bullying,katanya negara islam tapi mendukung paslon presiden aja sampe mengancam tuhan nya indonesia mah gitu <hashtag> <hashtag>,"""Katanya negara islam tapi mendukung paslon presiden aja sampe mengancam tuhan nya indonesia mah gitu <hashtag> <hashtag>""",1.0,False
Non-bullying,fase dimana negara menginginkan perdamaian dengan cara yang tak lazim tapi indah . <hashtag>,"""Fase dimana negara menginginkan perdamaian dengan cara yang tak lazim tapi indah . <hashtag>""",1.0,False
Bullying,ini salah satu contoh narasi <username> dalam mengatasi banjir jakarta telah terbukti berkat narasi anies sekarang jakarta telah berhasil tidak bebas dari banjir ... ã°å¸â€˜âã°å¸â€˜âã°å¸â€˜âã°å¸â€˜â berenang kitaaaaaã°å¸ëœâ€¦ <hashtag> <link>,"""Ini salah satu contoh Narasi <username> dalam mengatasi banjir Jakarta telah terbukti berkat narasi Anies sekarang Jakarta telah berhasil TIDAK BEBAS dari banjir ... Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â Berenang kitaaaaaÃ°Å¸Ëœâ€¦ <hashtag> <link>""",0.0,True
Non-bullying,bukan cuma tanjung selor - tanah kuning saja masih banyak daerah2 lain di kalimantan utara yang kondisi jalannya seperti ini bahkan lebih parah dari pada ini . tolong pak presiden <username> <username> <username> <hashtag> <hashtag> <hashtag> <hashtag> <link>,"""Bukan cuma Tanjung Selor - Tanah Kuning saja masih banyak daerah2 lain di Kalimantan Utara yang kondisi jalannya seperti ini bahkan lebih parah dari pada ini . Tolong pak presiden <username> <username> <username> <hashtag> <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Bullying,tidak akan merubah apa2 mau bertemu berapa kali pun karena rakyat sudah <hashtag>,"""tidak akan merubah apa2 mau bertemu berapa kali pun karena rakyat sudah <hashtag>""",0.0,True
Non-bullying,hambok twitter tuh ngeluarin fitur autolock buat rang goblo ... jadi yang goblo ga bisa ngetwit . nyusahin idup aja yang goblo2 itu .,"""Hambok Twitter tuh ngeluarin fitur autolock buat rang goblo ... Jadi yang goblo ga bisa ngetwit . Nyusahin idup aja yang goblo2 itu .""",1.0,False
Non-bullying,<username> nyi roro kidul tidak sembarangan mendatangi orang apalagi merasuki tubuh manusia kalo pun ada yg mengaku itu beliau dijamin palsu .,"""<username> Nyi roro kidul tidak sembarangan mendatangi orang apalagi merasuki tubuh manusia kalo pun ada yg mengaku itu beliau dijamin palsu .""",1.0,False
Bullying,bila dari awal mereka bijak akan ke mk maka hal ini tidak perlu terjadi ... <hashtag> <hashtag>,"""Bila dari awal mereka bijak akan ke MK maka hal ini tidak perlu terjadi ... <hashtag> <hashtag>""",0.0,True
Non-bullying,jangan <hashtag> karena ibu saya ngefans sama dia saat iklan daia,"""jangan <hashtag> karena ibu saya ngefans sama dia saat iklan daia""",1.0,False
Non-bullying,mari bersama sama memastikan pemilu berjalan dengan jujur adil dan bersih tanpa ada kecurangan dan intimidasi ..,"""Mari bersama sama memastikan pemilu berjalan dengan jujur adil dan bersih tanpa ada kecurangan dan intimidasi ..""",1.0,False
Bullying,siapa bilang <hashtag> ?? memang iya manipulator kok ...,"""Siapa bilang <hashtag> ?? memang iya manipulator kok ...""",0.0,True
Non-bullying,<username> mau kaya sampe lupa cara ngupas salak kayak nia ramadhani,"""<username> Mau kaya sampe lupa cara ngupas salak kayak nia ramadhani""",1.0,False
Bullying,politik sejatinya untuk mengatur masyarakat agar sejahtera tetapi masyarakat menjadi melarat <hashtag>,"""Politik sejatinya untuk mengatur masyarakat agar sejahtera tetapi masyarakat menjadi melarat <hashtag>""",0.0,True
Non-bullying,tuntas kan pak <username> saya ngak rela uang rakyat di kayaginiin . <hashtag> <hashtag> <link>,"""Tuntas kan pak <username> saya ngak rela uang rakyat di kayaginiin . <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,ada aja yang manfaatin untuk pansos dan ngebanyol pake hastag <hashtag> . hedeuuhhh,"""Ada aja yang manfaatin untuk pansos dan ngebanyol pake hastag <hashtag> . Hedeuuhhh""",1.0,False
Non-bullying,tenang tidak akan bosan sampai habis ... <hashtag> <hashtag> <hashtag> <link>,"""Tenang tidak akan bosan sampai habis ... <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Bullying,terimah kasih rezim sontoloyo memang paling mantap dan hebat ! makin cinta saja saya sama rezim ini semoga allah swt melaknat kalian semua wahai manusia durjana,"""Terimah Kasih Rezim Sontoloyo Memang Paling Mantap dan Hebat ! Makin Cinta saja saya sama Rezim ini Semoga Allah SWT Melaknat Kalian Semua Wahai Manusia Durjana""",0.0,True
Non-bullying,ibu susi kemana <hashtag>,"""Ibu Susi kemana <hashtag>""",1.0,False
Non-bullying,tsumugi: kali ini terdapat dua korban ... yaitu tenma-kun dan yuki-chan yuki: kok gue juga? bukannya werewolfnya tinggal satu? tsumugi: tenma-kun dpt kartu lover dan kamu dipilih jd pasangannya semua: woooo !! yuki: bangsat ngapain lo milih gue tenma: gue jg baru tahu yuki: tolol,"""tsumugi: kali ini terdapat dua korban ... yaitu tenma-kun dan yuki-chan yuki: KOK GUE JUGA? bukannya werewolfnya tinggal satu? tsumugi: tenma-kun dpt kartu lover dan kamu dipilih jd pasangannya semua: woooo !! yuki: BANGSAT NGAPAIN LO MILIH GUE tenma: GUE JG BARU TAHU yuki: TOLOL""",1.0,False
Non-bullying,ahok meyakinkan dengan sistem e-budgeting semua orang tahu abpd dki . <link> <username> <hashtag> <hashtag>,"""Ahok meyakinkan dengan sistem e-budgeting semua orang tahu ABPD DKI . <link> <username> <hashtag> <hashtag>""",1.0,False
Non-bullying,codot hti lagi ngerong-rong dengan hestek <hashtag> . mereka tau nu paling depan soal indonesia .,"""CODOT HTI lagi ngerong-rong dengan hestek <hashtag> . Mereka tau NU paling depan soal Indonesia .""",1.0,False
Non-bullying,<username> <username> <username> <username> doa tambahan di tiap sujud ku kepada allah di bulan puasa ini agar rezi\u2026 <link>,"""<username> <username> <username> <username> Doa tambahan di tiap sujud ku kepada Allah di bulan puasa ini agar rezi\u2026 <link>""",1.0,False
Non-bullying,luhut dukung edhy prabowo buka ekspor benih lobster <link> sekarang gue mulai mengerti maksud luhut percayalah kalian bisa kualat dengan ibu <username>,"""Luhut Dukung Edhy Prabowo Buka Ekspor Benih Lobster <link> Sekarang gue mulai mengerti maksud Luhut Percayalah kalian bisa kualat dengan ibu <username>""",1.0,False
Bullying,emezing ! pemenang tender penataan monas senilai rp 71 3 miliar â€œkantorâ€nya di rumah petak <hashtag> <hashtag>,"""Emezing ! Pemenang Tender Penataan Monas Senilai Rp 71 3 Miliar â€œKantorâ€nya di Rumah Petak <hashtag> <hashtag>""",0.0,True
Non-bullying,<username> mereka kena prank <username> ðÿ¤­ <hashtag>,"""<username> Mereka kena prank <username> ðŸ¤­ <hashtag>""",1.0,False
Non-bullying,<username> kalau di cina pejabat yg punya hartanya banyak mereka harus bisa membuktikan asal usulnya apalagi kalau kekayaannya hanya didapat dari gaji aja,"""<username> Kalau di Cina pejabat yg punya hartanya banyak mereka harus bisa membuktikan asal usulnya apalagi kalau kekayaannya hanya didapat dari gaji aja""",1.0,False
Bullying,anies kereennn ... kontras diskotek colosseum pernah digerebek bnn kini diganjar penghargaan <hashtag> fpi kejang2 gnpf wellcome,"""ANIES KEREENNN ... Kontras Diskotek Colosseum Pernah Digerebek BNN Kini Diganjar Penghargaan <hashtag> Fpi kejang2 Gnpf Wellcome""",0.0,True
Non-bullying,<username> <username> ada tambahan buat nabung <hashtag>,"""<username> <username> Ada tambahan buat nabung <hashtag>""",1.0,False
Non-bullying,gerindra ternyata sudah menyiapkan kerusuhan untuk aksi 21 mei 2019 kemarin <hashtag>,"""Gerindra ternyata sudah menyiapkan kerusuhan untuk aksi 21 Mei 2019 kemarin <hashtag>""",1.0,False
Non-bullying,mendung belum tentu hujan lama chat\'an belum tentu jadian <hashtag> <hashtag> <hashtag> <hashtag> <link>,"""Mendung belum tentu hujan lama chat\'an belum tentu jadian <hashtag> <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,lebih baik pak <hashtag> dari pada minta like gk lucu kan,"""Lebih baik pak <hashtag> dari pada minta like gk lucu kan""",1.0,False
Bullying,"yg sabar ya warga dki jakarta pimpinan ada di kelas gubernur hanya kelas kacangan ... <hashtag> <hashtag> <hashtag> ,","""yg sabar ya warga dki jakarta pimpinan ada di kelas gubernur hanya kelas kacangan ... <hashtag> <hashtag> <hashtag> ,""",0.0,True
Bullying,special thanks to : <username> for bikinin udangan tolol ini,"""special thanks to : <username> for bikinin udangan tolol ini""",0.0,True
Non-bullying,<username> ngaku muslim tapi benci arab . giliran haji dan umroh ke arab juga . kan mantap .. ã°å¸â„¢æ’ sontoloyo nya ã°å¸â¤â£ã°å¸â¤â£,"""<username> ngaku muslim tapi benci Arab . Giliran haji dan umroh ke Arab juga . Kan mantap .. Ã°Å¸â„¢Æ’ Sontoloyo nya Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£""",1.0,False
Non-bullying,itu emak emak lagi kalah bandar arisan nggak masuk pake duit negara gaya sosialita agagagag . <link>,"""Itu emak emak lagi kalah bandar arisan nggak masuk pake duit negara gaya sosialita agagagag . <link>""",1.0,False
Bullying,cobalah sesekali berpihak kepada situasi yang diinginkan pemerintah . jaringan lelet beberapa hari saja kau panik,"""Cobalah sesekali berpihak kepada situasi yang diinginkan pemerintah . Jaringan lelet beberapa hari saja kau panik""",0.0,True
Non-bullying,kenapa menjadi soal kalau menteri bukan dari kalangan atau golongan tertentu? memangnya nkri ini milik nenek moyang mu sendiri? <hashtag>,"""Kenapa menjadi soal kalau Menteri bukan dari kalangan atau golongan tertentu? Memangnya NKRI ini milik nenek moyang mu sendiri? <hashtag>""",1.0,False
Non-bullying,tetap semangat dan sehat selalu coch semua itu butuh proses <hashtag>,"""Tetap semangat dan sehat selalu coch semua itu butuh proses <hashtag>""",1.0,False
Non-bullying,<hashtag> jokowi sang negarawan sejati .. ! kami tdk punya potongan diktator/otoriter kami tdk punya rekam jejak melanggar ham masalah kekerasan dan korupsi,"""<hashtag> Jokowi Sang negarawan sejati .. ! Kami tdk punya potongan diktator/otoriter kami tdk punya rekam jejak melanggar HAM masalah kekerasan dan korupsi""",1.0,False
Non-bullying,aku muak dengan kenyataan . lagi-lagi aku yang gagal dicintai lagi-lagi aku yang ditinggalkan lebih dulu menyebalkan memang hidup ini . penuh ambyar;( <hashtag>,"""Aku muak dengan kenyataan . Lagi-lagi aku yang gagal dicintai Lagi-lagi aku yang ditinggalkan lebih dulu Menyebalkan memang hidup ini . Penuh ambyar;( <hashtag>""",1.0,False
Non-bullying,<username> husssss orang kata bos 212 jg gada ug salah ko .brarti mnurut mereka diskotik itu halal .kalian yg gatau apa2 diem aja .umat 212 lebih paham soal islam,"""<username> husssss orang kata bos 212 jg gada ug salah ko .brarti mnurut mereka diskotik itu halal .kalian yg gatau apa2 diem aja .umat 212 lebih paham soal islam""",1.0,False
Non-bullying,bodoh!!!! namanya baru ya beda sama yang lama!!!! kecuali loe bilang presiden periode selanjutnya itu bisa jkw atau ps!!!! ngeles lu??,"""Bodoh!!!! Namanya baru ya beda sama yang lama!!!! Kecuali loe bilang Presiden periode selanjutnya itu bisa Jkw atau PS!!!! Ngeles lu??""",1.0,False
Non-bullying,mantul . integritas profesionalitas dan kredibilitas tetap di utamakan . pro kontra tidak mengubah warna darah dan putih tulang kita . <hashtag> <hashtag>,"""Mantul . Integritas profesionalitas dan Kredibilitas Tetap Di Utamakan . Pro kontra tidak mengubah Warna darah dan putih Tulang kita . <hashtag> <hashtag>""",1.0,False
Bullying,tuhan lebih sayang anies dengan membiarkan banjir di jakarta lebih lama dan menggerakkan hati banyak orang untuk membully beliau sehingga gugur dosa-dosanya . ??,"""Tuhan lebih sayang Anies dengan membiarkan banjir di Jakarta lebih lama dan menggerakkan hati banyak orang untuk membully beliau sehingga gugur dosa-dosanya . ??""",0.0,True
Non-bullying,<hashtag> <hashtag> <hashtag> <hashtag> andi arief menuding jika hubungan yang tidak harmonis antara ketua umum pdip megawati soekarnoputri dan sby mempengaruhi ahy tak dipilih oleh jokowi . begini bantahan puan <link>,"""<hashtag> <hashtag> <hashtag> <hashtag> Andi Arief menuding jika hubungan yang tidak harmonis antara Ketua Umum PDIP Megawati Soekarnoputri dan SBY mempengaruhi AHY tak dipilih oleh Jokowi . Begini bantahan Puan <link>""",1.0,False
Non-bullying,<username> anda bisa apa tom ...,"""<username> Anda bisa apa tom ...""",1.0,False
Non-bullying,<username> <username> nyi roro kidul e iso pose foto pisan yo,"""<username> <username> Nyi roro kidul e iso pose foto pisan yo""",1.0,False
Non-bullying,suara pintu ruangan kerjan milik andreas yang dibuka dengan cukup keras menampakan sosok wanita paru baya dengan setelan busana glamour khas wanita sosialita yang melekat di tubuhnya berdiri di ambang pintu disusul dengan dennisã£â€¦â¡ sekretarisnya yang berdiri di belakang ã£â€¦â¤,"""suara pintu ruangan kerjan milik Andreas yang dibuka dengan cukup keras menampakan sosok wanita paru baya dengan setelan busana glamour khas wanita sosialita yang melekat di tubuhnya berdiri di ambang pintu disusul dengan DennisÃ£â€¦Â¡ sekretarisnya yang berdiri di belakang Ã£â€¦Â¤""",1.0,False
Non-bullying,<username> emang ada yg salah pakai baju sma? masih mending pak penggangguran pakai baju putih abu untuk demo .. ketimbang manusia berpakaian pejabat tapi malah nyuri uang rakyat !!!,"""<username> Emang ada yg salah pakai baju SMA? Masih mending pak penggangguran pakai baju putih abu untuk demo .. ketimbang manusia berpakaian pejabat tapi malah nyuri uang rakyat !!!""",1.0,False
Bullying,background it tapi database tidak update . cara halus ganti presiden ... .,"""Background IT tapi database tidak update . Cara halus ganti presiden ... .""",0.0,True
Non-bullying,<username> <username> <username> sebutek2 nya kolam kalo disitu ada ikan masnya pasti akan jadi perhatian orang . karena disitu setiap orang sangat mengharapkan sesuatu yg besar atas perubahan di negeri ini .,"""<username> <username> <username> Sebutek2 nya kolam kalo disitu ada ikan masnya pasti akan jadi perhatian orang . Karena disitu setiap orang sangat mengharapkan sesuatu yg besar atas perubahan di negeri ini .""",1.0,False
Non-bullying,<username> <username> <username> pak menkopolhukam saya mau urun pikiran . saat ini hal yg paling urgent adalah persatuan anak bangsa . polarisasi pilgub dki pilpres masih ada sisanya . kiranya dapat diberikan solusinya yaitu : 1 . tegakkan keadilan kasus terdahulu 2 . pertemuan diskusi berulang antar anak bangsa,"""<username> <username> <username> Pak Menkopolhukam Saya mau urun pikiran . Saat ini hal yg paling urgent adalah Persatuan Anak Bangsa . Polarisasi Pilgub DKI Pilpres masih ada sisanya . Kiranya dapat diberikan solusinya yaitu : 1 . Tegakkan keadilan kasus terdahulu 2 . Pertemuan diskusi berulang antar anak bangsa""",1.0,False
Non-bullying,kalo proyektilnya sebanyak ini knapa yg tertembak cuma dikit?? polisi terlatih ga mungkin sia2in pelurunya .. <hashtag> <hashtag> <hashtag>,"""Kalo proyektilnya sebanyak ini knapa yg tertembak cuma dikit?? Polisi terlatih ga mungkin sia2in pelurunya .. <hashtag> <hashtag> <hashtag>""",1.0,False
Non-bullying,kenapa masih saja meneteskan air mata bukankah sudah terbiasa mendapat kecewa dan luka..?! <hashtag>,"""Kenapa masih saja meneteskan air mata bukankah sudah terbiasa mendapat kecewa dan luka..?! <hashtag>""",1.0,False
Non-bullying,<username> beda ! haha . yang sama cuma savage dan sarkasme nya,"""<username> BEDA ! HAHA . Yang sama cuma savage dan sarkasme nya""",1.0,False
Bullying,<username> welcome to indonesia yang tidak tahu budi sopan santun asal ketus nuduh sembarangan. dia yang salah ehh dia yang galak . allaah maha membalas kog buu,"""<username> Welcome to Indonesia yang tidak tahu budi sopan santun asal ketus nuduh sembarangan. Dia yang salah ehh dia yang Galak . Allaah Maha Membalas kog buu""",0.0,True
Non-bullying,selamat bekerja kembali bapak menteri idolakuðÿ–¤ ... semangat membangun indonesia .. <username> <hashtag> <hashtag> <link>,"""selamat bekerja kembali bapak menteri idolakuðŸ–¤ ... semangat membangun Indonesia .. <username> <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,di dalam tindakan pemberantasan radikalisme . nan menyesatkan istimewa yakni membalikkan ibarat din ke jurusan pangkal ialah kebaikan . <hashtag> <link>,"""Di dalam tindakan pemberantasan radikalisme . nan menyesatkan istimewa yakni membalikkan ibarat din ke jurusan pangkal ialah kebaikan . <hashtag> <link>""",1.0,False
Non-bullying,<username> <username> <username> <username> <username> <username> <username> <username> <username> <username> <username> yg begini mereka bungkam sontoloyo iblis itu lur,"""<username> <username> <username> <username> <username> <username> <username> <username> <username> <username> <username> Yg begini mereka bungkam sontoloyo iblis itu lur""",1.0,False
Non-bullying,andai saja rebahan digaji :)<hashtag>,"""Andai saja rebahan digaji :)<hashtag>""",1.0,False
Bullying,sebelum uninstallbukalapak coba otak nya di install dulu,"""Sebelum uninstallbukalapak coba otak nya di install dulu""",0.0,True
Non-bullying,<username> kesalahan warga jkt akibat ditipu dg jualan ayat dan mayat <hashtag> sehingga orang bodohpun bisa jadi gubenur <hashtag>,"""<username> Kesalahan warga Jkt akibat ditipu dg jualan Ayat dan mayat <hashtag> Sehingga orang bodohpun bisa jadi gubenur <hashtag>""",1.0,False
Non-bullying,mereka yang selalu optimis dan berpikir positif akan selalu mampu untuk bangkit dari segala kterpurukannya,"""Mereka yang selalu optimis dan berpikir positif akan selalu mampu untuk bangkit dari segala kterpurukannya""",1.0,False
Non-bullying,emang sy harus bersikap seperti apa agar sesuai dgn muslim yg sholat 5wkt . seperti riziek bahar sugik atau seperti wowo yg ga bisa nahan emosi dan suka merendahkn orang atau seperti kalian yg suka menghina pemimpin sebar hoax bhkn sebar fitnah? <hashtag> <hashtag>,"""Emang sy harus bersikap seperti apa agar sesuai dgn muslim yg sholat 5wkt . Seperti riziek bahar sugik atau seperti wowo yg ga bisa nahan emosi dan suka merendahkn orang atau seperti kalian yg suka menghina pemimpin sebar hoax bhkn sebar fitnah? <hashtag> <hashtag>""",1.0,False
Non-bullying,indonesia penuh keberagaman <hashtag>,"""Indonesia penuh keberagaman <hashtag>""",1.0,False
Non-bullying,terima kasih pak <username> ðÿ™ papua juga harus maju seperti daerah - daerah lainnya di indonesia . <hashtag> <hashtag> <hashtag> <link>,"""Terima kasih Pak <username> ðŸ™ Papua juga harus maju seperti daerah - daerah lainnya di Indonesia . <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,anies maunya anggaran di buat berdasarkan ketersediaan dana masukin dana nya dulu belanja buat apaan belakangan . ahok maunya kebutuhan lo apa tulis detail dananya ngikut .,"""Anies maunya Anggaran di buat berdasarkan ketersediaan dana masukin dana nya dulu belanja buat apaan belakangan . Ahok maunya kebutuhan lo apa tulis detail dananya ngikut .""",1.0,False
Bullying,<username> <username> tompi itu dokter? sayang otaknya tidak dipake,"""<username> <username> Tompi itu dokter? Sayang Otaknya tidak dipake""",0.0,True
Non-bullying,harapan kami kpd bpk <username> sbg menhan <hashtag> <hashtag> <link>,"""Harapan kami kpd bpk <username> sbg Menhan <hashtag> <hashtag> <link>""",1.0,False
Bullying,<username> saya setuju anies itu luar biasa sebagai tokoh pelopor/pencipta sistim aca kadut. sampurna??????,"""<username> Saya setuju anies itu luar biasa sebagai tokoh pelopor/pencipta sistim aca kadut. Sampurna??????""",0.0,True
Non-bullying,gubernur walikota dan ..... itu pejabat keritiklah ia saat menjabat,"""Gubernur Walikota dan ..... itu pejabat keritiklah ia saat menjabat""",1.0,False
Non-bullying,sebenernya yg jadi presiden ri itu pak <username> atau lord luhut sih ã°å¸ëœâ€¦,"""Sebenernya yg jadi presiden RI itu pak <username> atau Lord Luhut sih Ã°Å¸Ëœâ€¦""",1.0,False
Non-bullying,jangan <hashtag> bang kasihan nanti ada muka bancinya di lp kasihan kalo diperkosa tahanan,"""Jangan <hashtag> bang kasihan nanti ada muka bancinya di LP kasihan kalo diperkosa tahanan""",1.0,False
Non-bullying,otaknya gaada kan lu <username> gak pernah nyantri apa sampai ulama kau hina hina <hashtag>,"""otaknya gaada kan lu <username> gak pernah nyantri apa sampai Ulama kau hina hina <hashtag>""",1.0,False
Bullying,<hashtag> alhamdulillah tidak ada ngaruhnya tiket mahal atau tidak ttp saja aku g pernah naik pesawat <hashtag>,"""<hashtag> alhamdulillah tidak ada ngaruhnya tiket mahal atau tidak ttp saja aku g pernah naik pesawat <hashtag>""",0.0,True
Non-bullying,<username> <username> guru honorer udah tgl 31 tapi dana bos blm cair . jadi belum <hashtag> ;(,"""<username> <username> Guru honorer udah tgl 31 tapi dana BOS blm cair . Jadi belum <hashtag> ;(""",1.0,False
Non-bullying,aksi pembakaran dan penyerangan di asrama brimob ada indikasi by design <hashtag> <hashtag>,"""Aksi pembakaran dan penyerangan di asrama Brimob ada indikasi by design <hashtag> <hashtag>""",1.0,False
Non-bullying,kulihat banyak teman seperjuanganku yang mulai maju dan berkreasi jujur aku bangga,"""Kulihat banyak teman seperjuanganku yang mulai maju dan berkreasi jujur aku bangga""",1.0,False
Bullying,pak yasona ini keren kinerjanya koruptor dpt grasi napi narkoba dpt grasi...hebat lah,"""pak yasona ini keren kinerjanya koruptor dpt grasi napi narkoba dpt grasi...hebat lah""",0.0,True
Bullying,terima kasih bapak anies ... goodbener dah ! pbb rumah rp . 37 jutaan digratiskeun !!! banjir sejam dua jam no problemo !,"""Terima kasih bapak Anies ... Goodbener dah ! PBB rumah Rp . 37 jutaan digratiskeun !!! Banjir sejam dua jam NO PROBLEMO !""",0.0,True
Non-bullying,dokter gajinya lebih kecil dari tukang parkir,"""Dokter gajinya lebih kecil dari tukang parkir""",1.0,False
